,ZCTA5CE10,INTPTLAT10,INTPTLON10
15028,87749,+36.5450908,-105.1038410
15029,87750,+35.8253513,-104.9271461
15030,87752,+36.0215935,-104.6499865
15031,87753,+35.8720027,-104.9661016
15032,87801,+34.1272107,-106.8261874
15033,87820,+33.9376490,-108.5868202
15034,87821,+33.9799533,-108.0625005
15035,87823,+34.1927042,-106.9488002
15036,87824,+33.8285807,-108.9817193
15037,87825,+33.8773402,-107.6562113
15038,87827,+34.4068255,-108.0967485
15039,87828,+34.2058559,-106.9167184
15040,87829,+34.3541421,-108.6470265
15041,87830,+33.7271270,-108.7440425
15042,87831,+34.2650958,-106.9331737
15043,87832,+33.7668962,-106.8212171
15044,87901,+33.2167290,-107.0984978
15045,87930,+32.8506820,-107.4435725
15046,87931,+32.9534685,-107.4268402
15047,87933,+32.7902087,-107.2779254
15048,87935,+33.2547016,-107.2286281
15049,87936,+32.7528274,-107.2636137
15050,87937,+32.5912712,-107.1952183
15051,87939,+33.4126782,-107.4885495
15052,06103,+41.7672084,-072.6742569
15053,06105,+41.7747057,-072.7050370
15054,06106,+41.7485873,-072.6960065
15055,06107,+41.7523037,-072.7580981
15056,40815,+36.7844748,-083.2191137
15057,40816,+37.0136212,-083.2954015
15058,40818,+36.8215953,-083.2431378
15059,40819,+36.8049939,-083.4462721
15060,40820,+36.7438675,-083.1966121
15061,60160,+41.9041439,-087.8606637
15062,60162,+41.8675314,-087.9021835
15063,40823,+36.9586529,-082.9909916
15064,40824,+36.8252967,-083.3753121
15065,40826,+37.0463702,-082.7641524
15066,40827,+37.0422465,-083.5370077
15067,60163,+41.8888065,-087.9090619
15068,40828,+36.8795657,-083.1233011
15069,40829,+36.7961126,-083.3023431
15070,40830,+36.7601786,-083.3285716
15071,60164,+41.9175071,-087.9007049
15072,60165,+41.9032144,-087.8807131
15073,40831,+36.7665140,-083.3542880
15074,40840,+36.9000501,-083.4400352
15075,40843,+36.8946555,-083.0043971
15076,40844,+37.0577974,-083.3414263
15077,40845,+36.7988168,-083.5179701
15078,03301,+43.2385958,-071.5562613
15079,03303,+43.3117165,-071.6653806
15080,03304,+43.1331765,-071.5372422
15081,03307,+43.3339880,-071.4466575
15082,03431,+42.9650443,-072.2948028
15083,03440,+43.0502919,-071.9819675
15084,20733,+38.8056527,-076.5322289
15085,07079,+40.7488111,-074.2615125
15086,63464,+39.9808852,-092.0835950
15087,63465,+40.5276377,-091.6795492
15088,63467,+39.6485972,-091.2706671
15089,58078,+46.8625003,-096.9240884
15090,63468,+39.6840643,-092.0146291
15091,58079,+46.8682355,-097.3249306
15092,63469,+39.8258511,-092.0412179
15093,63471,+39.9075832,-091.4834760
15094,63472,+40.4044278,-091.5858495
15095,58081,+46.3106355,-097.1413947
15096,63473,+40.2468526,-091.7838581
15097,63474,+40.3497649,-091.8935733
15098,58102,+46.9272104,-096.8348187
15099,63501,+40.1662894,-092.5912103
15100,63530,+39.9076203,-092.4550538
15101,63531,+40.3002627,-092.2410363
15102,63532,+39.7608882,-092.5728829
15103,63533,+40.1997730,-092.3922259
15104,63534,+39.7373090,-092.6484068
15105,63535,+40.5599570,-092.6649538
15106,58103,+46.8561351,-096.8221054
15107,63536,+40.4852906,-092.3559269
15108,63537,+40.1501772,-092.1536856
15109,63538,+39.9539368,-092.6798705
15110,63539,+39.9274549,-092.7515668
15111,58104,+46.7932399,-096.8396736
15112,63540,+40.1073726,-092.4103965
15113,58105,+46.8953851,-096.8078484
15114,63541,+40.5041704,-092.6270423
15115,63543,+40.3524195,-092.0141253
15116,63544,+40.2432194,-092.8410641
15117,63545,+40.2722358,-092.9645206
15118,58201,+47.8666381,-097.1411441
15119,62248,+38.3030595,-089.9963995
15120,54022,+44.8474715,-092.6068772
15121,54023,+44.9817723,-092.5547356
15122,62249,+38.7553221,-089.6673660
15123,62250,+38.5407953,-089.2661097
15124,62253,+38.7777306,-089.3000820
15125,54024,+45.5017000,-092.6407333
15126,62254,+38.6093682,-089.8228712
15127,54025,+45.1437507,-092.6803576
15128,23930,+37.1710031,-078.0996114
15129,23934,+37.1771518,-078.6267052
15130,23936,+37.5325184,-078.4792442
15131,23937,+36.9451415,-078.5125030
15132,38318,+35.9474140,-088.2420015
15133,44641,+40.8579520,-081.2456531
15134,62821,+38.0710220,-088.1296730
15135,54630,+44.1227129,-091.3728895
15136,44643,+40.6387330,-081.3029027
15137,34472,+29.1094740,-081.9973640
15138,44644,+40.6876825,-081.1781638
15139,54631,+43.2850118,-090.8308865
15140,62822,+37.9775391,-089.0564515
15141,44645,+40.9097400,-081.7181684
15142,54632,+43.5687962,-091.1465381
15143,62823,+38.5285394,-088.4455886
15144,38320,+36.0516563,-088.1126005
15145,38321,+35.8393017,-088.5293139
15146,62824,+38.6694577,-088.3416761
15147,62825,+37.9988869,-089.0686591
15148,54634,+43.5816958,-090.4223861
15149,54635,+44.4029042,-091.0455525
15150,38327,+35.2244103,-088.3085744
15151,62827,+38.1706562,-088.0477087
15152,38328,+35.6805346,-088.2156861
15153,34473,+29.0056945,-082.1839495
15154,62828,+38.1945325,-088.6015765
15155,19505,+40.3790952,-075.6224198
15156,19506,+40.4542179,-076.1286901
15157,19507,+40.5051901,-076.2703162
15158,19508,+40.2666000,-075.8384360
15159,19510,+40.4458350,-075.8748713
15160,19511,+40.4859168,-075.7432297
15161,19512,+40.3483267,-075.6805553
15162,19518,+40.2702002,-075.7525287
15163,19519,+40.3207226,-075.7348147
15164,19520,+40.1635101,-075.7934646
15165,19522,+40.4473345,-075.8205030
15166,19523,+40.2008665,-075.8507722
15167,19525,+40.3054398,-075.5849413
15168,19526,+40.5470959,-075.9966381
15169,19529,+40.6313093,-075.8646139
15170,19530,+40.5390734,-075.7814441
15171,19533,+40.4251730,-075.9926726
15172,19534,+40.5734185,-075.8748193
15173,19535,+40.3399999,-075.8040337
15174,19536,+40.4805775,-075.7589483
15175,26743,+39.2939492,-079.0752931
15176,26750,+39.4766698,-079.0446914
15177,26753,+39.5632000,-078.7915003
15178,26755,+39.1663762,-078.7246259
15179,26757,+39.3181949,-078.7438410
15180,26761,+39.2713975,-078.6950007
15181,07033,+40.6780895,-074.2881141
15182,07034,+40.8794804,-074.3801037
15183,20653,+38.2371529,-076.4286515
15184,07035,+40.9275008,-074.3083343
15185,20657,+38.3797571,-076.4428828
15186,20658,+38.5605275,-077.1605937
15187,07036,+40.6244722,-074.2384189
15188,20659,+38.4186666,-076.7324230
15189,20660,+38.3702194,-076.7066265
15190,07039,+40.7858277,-074.3291000
15191,20662,+38.4285071,-077.2053249
15192,08243,+39.1510131,-074.6963192
15193,21771,+39.3946315,-077.1640213
15194,21773,+39.5426551,-077.5515428
15195,08244,+39.3189684,-074.5884576
15196,08246,+39.1809648,-074.7658057
15197,08247,+39.0522667,-074.7836279
15198,21774,+39.4103313,-077.2687519
15199,08248,+39.1955412,-074.6569518
15200,21776,+39.5180058,-077.0997095
15201,21777,+39.2713103,-077.5193762
15202,08251,+39.0277152,-074.9295135
15203,21778,+39.6158060,-077.3284210
15204,21779,+39.4268194,-077.6516346
15205,21780,+39.6774173,-077.4655819
15206,21781,+39.5710735,-077.7596484
15207,21782,+39.4568257,-077.7623690
15208,21783,+39.6518413,-077.5535734
15209,08260,+38.9983471,-074.8433019
15210,21784,+39.4010843,-076.9737360
15211,08270,+39.2717788,-074.7859717
15212,21787,+39.6776295,-077.1725906
15213,21788,+39.5899788,-077.4138613
15214,21790,+39.2608647,-077.4849014
15215,21791,+39.5330532,-077.1885604
15216,08302,+39.4386128,-075.2606457
15217,08310,+39.5314368,-074.8968102
15218,08311,+39.3278660,-075.2040353
15219,21793,+39.4936178,-077.3441217
15220,21794,+39.2984216,-076.9661289
15221,08312,+39.6637360,-075.0775045
15222,08314,+39.2218539,-074.9403676
15223,04285,+44.6975134,-070.4489752
15224,04286,+44.4014383,-070.8650793
15225,04287,+44.0734328,-069.9707483
15226,04289,+44.3192775,-070.5226467
15227,04290,+44.4609146,-070.4519225
15228,04292,+44.3859089,-070.4495962
15229,04294,+44.6379142,-070.2754338
15230,04330,+44.3519104,-069.7476148
15231,04342,+44.0861731,-069.7369877
15232,04343,+44.3287066,-069.8916908
15233,04344,+44.2605484,-069.8278048
15234,04345,+44.1950908,-069.7937710
15235,04346,+44.2372862,-069.7512474
15236,04347,+44.2872407,-069.8180401
15237,04348,+44.2108644,-069.4991523
15238,04349,+44.4340068,-070.0670336
15239,04350,+44.1721420,-069.9345002
15240,04351,+44.3424267,-069.8619349
15241,04352,+44.4664885,-069.9604504
15242,16935,+41.8774940,-077.3047217
15243,16936,+41.9511253,-076.9671126
15244,16937,+41.9678963,-077.7109411
15245,16938,+41.5911446,-077.3703566
15246,16939,+41.6636477,-077.0258308
15247,16940,+41.9853963,-077.2382503
15248,16941,+41.9882989,-077.7580438
15249,16942,+41.9625412,-077.3522082
15250,16943,+41.8301463,-077.6128127
15251,16946,+41.9090353,-077.1363788
15252,16947,+41.7595016,-076.8040505
15253,16948,+41.8547150,-077.7592153
15254,16950,+41.9000000,-077.5319630
15255,17002,+40.5024703,-077.8484240
15256,17003,+40.3623585,-076.5695991
15257,17004,+40.6010460,-077.7304375
15258,06418,+41.3261239,-073.0825739
15259,06419,+41.3744187,-072.5783279
15260,06420,+41.4893505,-072.2583804
15261,04757,+46.6676509,-068.1686209
15262,04758,+46.5592719,-067.8532254
15263,04760,+46.3393569,-067.9552025
15264,04761,+46.1172394,-067.9755720
15265,04762,+46.9582479,-068.1247309
15266,04763,+46.0750830,-068.1149751
15267,04764,+46.3989288,-068.5853232
15268,04765,+46.1597725,-068.5938787
15269,04766,+46.8924629,-068.2157801
15270,04768,+46.8256496,-068.8656538
15271,03826,+42.8900008,-071.1306788
15272,03827,+42.9036773,-070.9955497
15273,03830,+43.6141183,-070.9935550
15274,40847,+36.8505736,-083.1747810
15275,40849,+36.8939668,-083.1317264
15276,40854,+36.8455070,-083.3536726
15277,60169,+42.0508698,-088.1166149
15278,40855,+36.9298583,-082.8853293
15279,40856,+36.7385185,-083.5273412
15280,40858,+37.0040270,-083.4109797
15281,60185,+41.8966908,-088.2110144
15282,60187,+41.8727197,-088.1124421
15283,35242,+33.4252473,-086.6720843
15284,35243,+33.4409179,-086.7415085
15285,35244,+33.3529180,-086.8253330
15286,35254,+33.5161520,-086.8575569
15287,35401,+33.1702384,-087.6161687
15288,35404,+33.2151573,-087.4834055
15289,35405,+33.1202346,-087.5395322
15290,35223,+33.4881415,-086.7348342
15291,38930,+33.5380091,-090.1543856
15292,48204,+42.3658122,-083.1429352
15293,38940,+33.7441520,-090.0568236
15294,35224,+33.5172939,-086.9438788
15295,38941,+33.4845734,-090.3582310
15296,38943,+33.5399015,-089.8455690
15297,48205,+42.4331561,-082.9811418
15298,38944,+33.7650084,-090.3415391
15299,07080,+40.5744129,-074.4147996
15300,20735,+38.7509174,-076.9026690
15301,07081,+40.6979658,-074.3344355
15302,20736,+38.6890747,-076.6277650
15303,07082,+40.9269134,-074.3425114
15304,20737,+38.9642651,-076.9135381
15305,07083,+40.6952664,-074.2690777
15306,07086,+40.7679151,-074.0206289
15307,20740,+39.0027447,-076.9317210
15308,20742,+38.9896188,-076.9456954
15309,07087,+40.7673521,-074.0323129
15310,07088,+40.7178890,-074.2861690
15311,11379,+40.7167526,-073.8795980
15312,11385,+40.7006472,-073.8894227
15313,11411,+40.6940251,-073.7362231
15314,11412,+40.6980965,-073.7589898
15315,11413,+40.6711705,-073.7520631
15316,11414,+40.6576043,-073.8448040
15317,58202,+47.9207588,-097.0722081
15318,63546,+40.3377360,-092.5109891
15319,63547,+40.1358322,-092.2977136
15320,63548,+40.5363640,-092.4891627
15321,58203,+47.9704774,-097.1654903
15322,58204,+47.9536232,-097.3840806
15323,58205,+47.9514742,-097.3789908
15324,63549,+40.0184715,-092.4862600
15325,63551,+40.5005654,-092.7355894
15326,58210,+48.4056908,-098.1115892
15327,58212,+47.7085405,-098.0004156
15328,58214,+47.9245449,-097.4996787
15329,63552,+39.7631629,-092.4365299
15330,58216,+48.8818852,-097.4344804
15331,58218,+47.5938667,-097.0383952
15332,58219,+47.4776256,-096.8789748
15333,63555,+40.4864037,-092.1931794
15334,58220,+48.7963223,-097.7196383
15335,58222,+48.6099475,-097.6786901
15336,58223,+47.5052320,-097.0378889
15337,58224,+48.1723384,-097.9436278
15338,63556,+40.1829857,-093.1272863
15339,63557,+39.9709850,-092.8787725
15340,58225,+48.6112378,-097.2227786
15341,63558,+39.7487731,-092.7513787
15342,58227,+48.5490957,-097.8927089
15343,58228,+47.8810161,-097.3546468
15344,74129,+36.1258502,-095.8715750
15345,74130,+36.2414540,-095.9565652
15346,74131,+36.0535945,-096.0650987
15347,74132,+36.0487820,-096.0167344
15348,28367,+35.1726921,-079.7252475
15349,28369,+34.4233734,-079.0294163
15350,28371,+34.9031591,-078.9795508
15351,28372,+34.6968720,-079.1776203
15352,28373,+35.0934699,-079.4855970
15353,28374,+35.1974537,-079.4629593
15354,28375,+34.4757438,-079.0385530
15355,28376,+34.9923338,-079.2426819
15356,28377,+34.8268763,-079.2132437
15357,28379,+34.9308682,-079.7800403
15358,28382,+34.9713363,-078.5177327
15359,28383,+34.5769736,-079.2626955
15360,28384,+34.7969368,-078.9610007
15361,28385,+35.0500079,-078.4772298
15362,28386,+34.8536194,-079.1296155
15363,28387,+35.1791223,-079.3764114
15364,28390,+35.2196402,-078.9558091
15365,28391,+35.0216292,-078.6987980
15366,28392,+34.7353288,-078.8009555
15367,28393,+34.9810873,-078.1894802
15368,28394,+35.2174555,-079.2415367
15369,28395,+35.1385111,-078.7413620
15370,28396,+34.9141625,-079.3974818
15371,28398,+34.9897763,-078.0641508
15372,28399,+34.7848922,-078.7043553
15373,28401,+34.2721452,-077.9620176
15374,28403,+34.2216915,-077.8806326
15375,28405,+34.2631818,-077.8663796
15376,28409,+34.1551200,-077.8621605
15377,28411,+34.3018295,-077.7930661
15378,28412,+34.1437565,-077.9281523
15379,28420,+34.0736768,-078.4838503
15380,28421,+34.5051233,-078.1670470
15381,28422,+34.0263697,-078.1893118
15382,28423,+34.3139190,-078.3888530
15383,82925,+43.1680414,-109.7843672
15384,44319,+40.9815224,-081.5274217
15385,38954,+33.4154104,-090.2121566
15386,38957,+33.9917762,-090.3503224
15387,38958,+33.3036726,-090.4281494
15388,38961,+33.9545266,-089.9149738
15389,38962,+33.8721543,-090.1852409
15390,38963,+34.0248986,-090.3928268
15391,38964,+34.0990599,-090.3984911
15392,38965,+34.1355458,-089.6017465
15393,38966,+33.8561755,-090.4552466
15394,38967,+33.4573988,-089.7324528
15395,39038,+33.1860599,-090.4845775
15396,39039,+32.8168038,-090.2337231
15397,39040,+32.6297055,-090.4174757
15398,39041,+32.4047694,-090.4688633
15399,39042,+32.1974966,-089.8950118
15400,39044,+32.0293034,-089.9746678
15401,39045,+32.8195350,-089.7845520
15402,39046,+32.6323496,-089.9836403
15403,39047,+32.4209729,-089.9457436
15404,19538,+40.5475277,-075.7025620
15405,19539,+40.4962872,-075.6847244
15406,19540,+40.2362773,-075.9666095
15407,19541,+40.4859614,-076.0302351
15408,19542,+40.2611987,-075.7671908
15409,19543,+40.1756205,-075.8949814
15410,19544,+40.4174473,-076.2962374
15411,19545,+40.3415239,-075.6240673
15412,19547,+40.3800483,-075.7686029
15413,45053,+39.3540565,-084.7878244
15414,46001,+40.2514099,-085.6580602
15415,46011,+40.1300988,-085.7607628
15416,46012,+40.1546702,-085.6196716
15417,46013,+40.0479335,-085.6817682
15418,46016,+40.0978170,-085.6815128
15419,46017,+40.0692807,-085.6071570
15420,46030,+40.1594921,-086.0094807
15421,46031,+40.2109693,-086.0180950
15422,46032,+39.9637955,-086.1741915
15423,46033,+39.9792834,-086.0855566
15424,46034,+40.1279284,-086.0467767
15425,46035,+40.1900148,-086.6779809
15426,46036,+40.2951675,-085.8311076
15427,46037,+39.9605632,-085.9471619
15428,46038,+39.9667044,-086.0171733
15429,46039,+40.3694583,-086.3122733
15430,46040,+39.9272843,-085.8342731
15431,46041,+40.2950351,-086.4938635
15432,46044,+40.2117767,-085.7927047
15433,46045,+40.2887643,-086.1498596
15434,99903,+55.8184315,-132.0657998
15435,99918,+55.9168732,-132.6955032
15436,99919,+55.6456850,-132.4961303
15437,99921,+55.4070330,-132.7662352
15438,99922,+55.3075279,-133.0468153
15439,99923,+56.0005181,-130.0374737
15440,99925,+55.5502030,-132.9459473
15441,99926,+55.1383523,-131.4704246
15442,99927,+56.2390623,-133.4579239
15443,99929,+56.3705375,-131.6934526
15444,74960,+35.8104183,-094.6504826
15445,74962,+35.5440188,-094.9408140
15446,74963,+34.4002443,-094.5797451
15447,74964,+36.1119482,-094.6588008
15448,74965,+35.9965399,-094.6310923
15449,74966,+34.9176442,-094.8651380
15450,72227,+34.7768504,-092.3733026
15451,73664,+35.1859964,-099.2474207
15452,73666,+35.4729824,-099.9201633
15453,73667,+36.0059015,-099.0398995
15454,07040,+40.7307851,-074.2689189
15455,07041,+40.7224484,-074.3015456
15456,20664,+38.3545872,-076.9254192
15457,20667,+38.2152365,-076.4477560
15458,20670,+38.2852791,-076.4157081
15459,20674,+38.1347969,-076.5035484
15460,20675,+38.5809280,-077.0224854
15461,07042,+40.8124486,-074.2173302
15462,20676,+38.4932075,-076.5412347
15463,07043,+40.8448369,-074.2005020
15464,20677,+38.4952535,-077.0367172
15465,07044,+40.8324680,-074.2428627
15466,07045,+40.9094048,-074.3635713
15467,08316,+39.2695319,-074.9496894
15468,08317,+39.4006877,-074.8296337
15469,21795,+39.5806089,-077.8236976
15470,21797,+39.3281830,-077.0714114
15471,08318,+39.5576535,-075.1777169
15472,21798,+39.5363716,-077.3020238
15473,08319,+39.3704087,-074.8108165
15474,08320,+39.3850796,-075.1606004
15475,08321,+39.2235960,-075.1431690
15476,08322,+39.6111023,-075.0487711
15477,08323,+39.3962734,-075.3675507
15478,08324,+39.2146263,-074.9966116
15479,08326,+39.5376758,-074.9282701
15480,08327,+39.2515313,-074.9628116
15481,08328,+39.5783607,-075.0587370
15482,08329,+39.2759923,-075.0076749
15483,21801,+38.3800726,-075.6370398
15484,21802,+38.3447709,-075.5826964
15485,08330,+39.4816025,-074.7374072
15486,59928,+48.7769469,-114.4615561
15487,59929,+47.9274337,-114.3693414
15488,04353,+44.1980140,-069.6196894
15489,04354,+44.3961145,-069.4306296
15490,04355,+44.3843883,-069.9501998
15491,04357,+44.1168327,-069.8296069
15492,04358,+44.4144727,-069.5352715
15493,04359,+44.1777854,-069.7625903
15494,04360,+44.5548193,-069.9996825
15495,04363,+44.3154846,-069.5711860
15496,04364,+44.3099910,-069.9630934
15497,02802,+41.9521298,-071.4562334
15498,02804,+41.4347715,-071.7695274
15499,02806,+41.7347531,-071.3197319
15500,02807,+41.1767830,-071.5770544
15501,02808,+41.4082508,-071.7496743
15502,02809,+41.6757303,-071.2733310
15503,02812,+41.4789476,-071.6523336
15504,02813,+41.3942155,-071.6698224
15505,02814,+41.8959478,-071.7004064
15506,55346,+44.8808048,-093.4820085
15507,55347,+44.8279856,-093.4623820
15508,55349,+45.0586473,-094.0745392
15509,55350,+44.9006265,-094.3913673
15510,55352,+44.6514753,-093.5926085
15511,55353,+45.3290937,-094.3246157
15512,55354,+44.8804377,-094.0614136
15513,55355,+45.1017469,-094.5392788
15514,55356,+44.9942450,-093.5896204
